date,createdAt,timestamp,context,value
2024-05-13 17:42:54.846000-06:00,1715643774846,1715643774846,{},43.0
2024-05-13 17:42:53.806000-06:00,1715643773806,1715643773806,{},43.0
2024-05-13 17:42:52.771000-06:00,1715643772771,1715643772771,{},43.0
2024-05-13 17:42:51.572000-06:00,1715643771572,1715643771572,{},43.0
2024-05-13 17:42:50.684000-06:00,1715643770684,1715643770684,{},43.0
2024-05-13 17:42:49.629000-06:00,1715643769629,1715643769629,{},44.0
2024-05-13 17:42:48.614000-06:00,1715643768614,1715643768614,{},44.0
2024-05-13 17:42:47.559000-06:00,1715643767559,1715643767559,{},44.0
2024-05-13 17:42:46.401000-06:00,1715643766401,1715643766401,{},43.0
2024-05-13 17:42:45.498000-06:00,1715643765498,1715643765498,{},43.0
2024-05-13 17:42:44.445000-06:00,1715643764445,1715643764445,{},43.0
2024-05-13 17:42:43.444000-06:00,1715643763444,1715643763444,{},44.0
2024-05-13 17:42:42.444000-06:00,1715643762444,1715643762444,{},43.0
2024-05-13 17:42:41.390000-06:00,1715643761390,1715643761390,{},43.0
2024-05-13 17:42:40.294000-06:00,1715643760294,1715643760294,{},43.0
2024-05-13 17:42:39.260000-06:00,1715643759260,1715643759260,{},43.0
2024-05-13 17:42:38.215000-06:00,1715643758215,1715643758215,{},44.0
2024-05-13 17:42:37.205000-06:00,1715643757205,1715643757205,{},43.0
2024-05-13 17:42:36.182000-06:00,1715643756182,1715643756182,{},43.0
2024-05-13 17:42:35.115000-06:00,1715643755115,1715643755115,{},44.0
2024-05-13 17:42:34.088000-06:00,1715643754088,1715643754088,{},43.0
2024-05-13 17:42:33.049000-06:00,1715643753049,1715643753049,{},43.0
2024-05-13 17:42:32.024000-06:00,1715643752024,1715643752024,{},43.0
2024-05-13 17:42:30.982000-06:00,1715643750982,1715643750982,{},43.0
2024-05-13 17:42:29.965000-06:00,1715643749965,1715643749965,{},43.0
2024-05-13 17:42:28.914000-06:00,1715643748914,1715643748914,{},43.0
2024-05-13 17:42:27.858000-06:00,1715643747858,1715643747858,{},44.0
2024-05-13 17:42:26.822000-06:00,1715643746822,1715643746822,{},44.0
2024-05-13 17:42:25.813000-06:00,1715643745813,1715643745813,{},44.0
2024-05-13 17:42:24.748000-06:00,1715643744748,1715643744748,{},43.0
2024-05-13 17:42:23.720000-06:00,1715643743720,1715643743720,{},43.0
2024-05-13 17:42:22.699000-06:00,1715643742699,1715643742699,{},43.0
2024-05-13 17:42:21.519000-06:00,1715643741519,1715643741519,{},43.0
2024-05-13 17:42:20.637000-06:00,1715643740637,1715643740637,{},43.0
2024-05-13 17:42:19.580000-06:00,1715643739580,1715643739580,{},43.0
2024-05-13 17:42:18.548000-06:00,1715643738548,1715643738548,{},44.0
2024-05-13 17:42:17.489000-06:00,1715643737489,1715643737489,{},43.0
2024-05-13 17:42:16.480000-06:00,1715643736480,1715643736480,{},43.0
2024-05-13 17:42:15.410000-06:00,1715643735410,1715643735410,{},43.0
2024-05-13 17:42:14.439000-06:00,1715643734439,1715643734439,{},43.0
2024-05-13 17:42:13.346000-06:00,1715643733346,1715643733346,{},43.0
2024-05-13 17:42:12.322000-06:00,1715643732322,1715643732322,{},44.0
2024-05-13 17:42:11.281000-06:00,1715643731281,1715643731281,{},43.0
2024-05-13 17:42:10.105000-06:00,1715643730105,1715643730105,{},43.0
2024-05-13 17:42:09.234000-06:00,1715643729234,1715643729234,{},43.0
2024-05-13 17:42:08.196000-06:00,1715643728196,1715643728196,{},44.0
2024-05-13 17:42:07.160000-06:00,1715643727160,1715643727160,{},43.0
2024-05-13 17:42:06.111000-06:00,1715643726111,1715643726111,{},44.0
2024-05-13 17:42:05.058000-06:00,1715643725058,1715643725058,{},43.0
2024-05-13 17:42:04.043000-06:00,1715643724043,1715643724043,{},43.0
2024-05-13 17:42:02.870000-06:00,1715643722870,1715643722870,{},43.0
2024-05-13 17:42:01.981000-06:00,1715643721981,1715643721981,{},43.0
2024-05-13 17:42:00.910000-06:00,1715643720910,1715643720910,{},43.0
2024-05-13 17:41:59.898000-06:00,1715643719898,1715643719898,{},43.0
2024-05-13 17:41:58.860000-06:00,1715643718860,1715643718860,{},43.0
2024-05-13 17:41:57.686000-06:00,1715643717686,1715643717686,{},43.0
2024-05-13 17:41:56.796000-06:00,1715643716796,1715643716796,{},43.0
2024-05-13 17:41:55.752000-06:00,1715643715752,1715643715752,{},43.0
2024-05-13 17:41:54.696000-06:00,1715643714696,1715643714696,{},43.0
2024-05-13 17:41:53.653000-06:00,1715643713653,1715643713653,{},43.0
2024-05-13 17:41:52.645000-06:00,1715643712645,1715643712645,{},43.0
2024-05-13 17:41:51.616000-06:00,1715643711616,1715643711616,{},43.0
2024-05-13 17:41:50.555000-06:00,1715643710555,1715643710555,{},43.0
2024-05-13 17:41:49.549000-06:00,1715643709549,1715643709549,{},43.0
2024-05-13 17:41:48.481000-06:00,1715643708481,1715643708481,{},43.0
2024-05-13 17:41:47.470000-06:00,1715643707470,1715643707470,{},43.0
2024-05-13 17:41:46.271000-06:00,1715643706271,1715643706271,{},43.0
2024-05-13 17:41:45.421000-06:00,1715643705421,1715643705421,{},43.0
2024-05-13 17:41:44.340000-06:00,1715643704340,1715643704340,{},43.0
2024-05-13 17:41:43.319000-06:00,1715643703319,1715643703319,{},43.0
2024-05-13 17:41:42.307000-06:00,1715643702307,1715643702307,{},43.0
2024-05-13 17:41:41.245000-06:00,1715643701245,1715643701245,{},44.0
2024-05-13 17:41:40.209000-06:00,1715643700209,1715643700209,{},43.0
2024-05-13 17:41:39.159000-06:00,1715643699159,1715643699159,{},43.0
2024-05-13 17:41:38.115000-06:00,1715643698115,1715643698115,{},43.0
2024-05-13 17:41:37.080000-06:00,1715643697080,1715643697080,{},44.0
2024-05-13 17:41:36.094000-06:00,1715643696094,1715643696094,{},43.0
2024-05-13 17:41:35.017000-06:00,1715643695017,1715643695017,{},43.0
2024-05-13 17:41:34.005000-06:00,1715643694005,1715643694005,{},43.0
2024-05-13 17:41:32.940000-06:00,1715643692940,1715643692940,{},43.0
2024-05-13 17:41:31.903000-06:00,1715643691903,1715643691903,{},44.0
2024-05-13 17:41:30.863000-06:00,1715643690863,1715643690863,{},43.0
2024-05-13 17:41:29.855000-06:00,1715643689855,1715643689855,{},43.0
2024-05-13 17:41:28.808000-06:00,1715643688808,1715643688808,{},43.0
2024-05-13 17:41:27.775000-06:00,1715643687775,1715643687775,{},43.0
2024-05-13 17:41:26.718000-06:00,1715643686718,1715643686718,{},43.0
2024-05-13 17:41:25.704000-06:00,1715643685704,1715643685704,{},44.0
2024-05-13 17:41:24.657000-06:00,1715643684657,1715643684657,{},44.0
2024-05-13 17:41:23.609000-06:00,1715643683609,1715643683609,{},43.0
2024-05-13 17:41:22.566000-06:00,1715643682566,1715643682566,{},43.0
2024-05-13 17:41:21.410000-06:00,1715643681410,1715643681410,{},43.0
2024-05-13 17:41:20.543000-06:00,1715643680543,1715643680543,{},43.0
2024-05-13 17:41:19.503000-06:00,1715643679503,1715643679503,{},43.0
2024-05-13 17:41:18.416000-06:00,1715643678416,1715643678416,{},43.0
2024-05-13 17:41:17.384000-06:00,1715643677384,1715643677384,{},43.0
2024-05-13 17:41:16.231000-06:00,1715643676231,1715643676231,{},43.0
2024-05-13 17:41:15.336000-06:00,1715643675336,1715643675336,{},43.0
2024-05-13 17:41:14.277000-06:00,1715643674277,1715643674277,{},43.0
2024-05-13 17:41:13.283000-06:00,1715643673283,1715643673283,{},43.0
2024-05-13 17:41:12.237000-06:00,1715643672237,1715643672237,{},44.0
2024-05-13 17:41:11.190000-06:00,1715643671190,1715643671190,{},43.0
2024-05-13 17:41:10.155000-06:00,1715643670155,1715643670155,{},43.0
2024-05-13 17:41:09.091000-06:00,1715643669091,1715643669091,{},44.0
2024-05-13 17:41:08.115000-06:00,1715643668115,1715643668115,{},43.0
2024-05-13 17:41:07.045000-06:00,1715643667045,1715643667045,{},43.0
2024-05-13 17:41:06.022000-06:00,1715643666022,1715643666022,{},44.0
2024-05-13 17:41:04.976000-06:00,1715643664976,1715643664976,{},44.0
2024-05-13 17:41:03.942000-06:00,1715643663942,1715643663942,{},43.0
2024-05-13 17:41:02.894000-06:00,1715643662894,1715643662894,{},43.0
2024-05-13 17:41:01.843000-06:00,1715643661843,1715643661843,{},43.0
2024-05-13 17:41:00.812000-06:00,1715643660812,1715643660812,{},43.0
2024-05-13 17:40:59.793000-06:00,1715643659793,1715643659793,{},44.0
2024-05-13 17:40:58.759000-06:00,1715643658759,1715643658759,{},43.0
2024-05-13 17:40:57.713000-06:00,1715643657713,1715643657713,{},44.0
2024-05-13 17:40:56.658000-06:00,1715643656658,1715643656658,{},43.0
2024-05-13 17:40:55.624000-06:00,1715643655624,1715643655624,{},43.0
2024-05-13 17:40:54.584000-06:00,1715643654584,1715643654584,{},43.0
2024-05-13 17:40:53.557000-06:00,1715643653557,1715643653557,{},43.0
2024-05-13 17:40:52.521000-06:00,1715643652521,1715643652521,{},43.0
2024-05-13 17:40:51.495000-06:00,1715643651495,1715643651495,{},43.0
2024-05-13 17:40:50.449000-06:00,1715643650449,1715643650449,{},43.0
2024-05-13 17:40:49.446000-06:00,1715643649446,1715643649446,{},43.0
2024-05-13 17:40:48.388000-06:00,1715643648388,1715643648388,{},43.0
2024-05-13 17:40:47.363000-06:00,1715643647363,1715643647363,{},43.0
2024-05-13 17:40:46.318000-06:00,1715643646318,1715643646318,{},43.0
2024-05-13 17:40:45.153000-06:00,1715643645153,1715643645153,{},43.0
2024-05-13 17:40:44.124000-06:00,1715643644124,1715643644124,{},43.0
2024-05-13 17:40:43.235000-06:00,1715643643235,1715643643235,{},43.0
2024-05-13 17:40:42.168000-06:00,1715643642168,1715643642168,{},43.0
2024-05-13 17:40:41.004000-06:00,1715643641004,1715643641004,{},43.0
2024-05-13 17:40:39.970000-06:00,1715643639970,1715643639970,{},43.0
2024-05-13 17:40:39.069000-06:00,1715643639069,1715643639069,{},43.0
2024-05-13 17:40:38.048000-06:00,1715643638048,1715643638048,{},43.0
2024-05-13 17:40:36.987000-06:00,1715643636987,1715643636987,{},43.0
2024-05-13 17:40:35.940000-06:00,1715643635940,1715643635940,{},43.0
2024-05-13 17:40:34.924000-06:00,1715643634924,1715643634924,{},43.0
2024-05-13 17:40:33.873000-06:00,1715643633873,1715643633873,{},43.0
2024-05-13 17:40:32.837000-06:00,1715643632837,1715643632837,{},43.0
2024-05-13 17:40:31.800000-06:00,1715643631800,1715643631800,{},43.0
2024-05-13 17:40:30.756000-06:00,1715643630756,1715643630756,{},43.0
2024-05-13 17:40:29.717000-06:00,1715643629717,1715643629717,{},44.0
2024-05-13 17:40:28.692000-06:00,1715643628692,1715643628692,{},43.0
2024-05-13 17:40:27.652000-06:00,1715643627652,1715643627652,{},43.0
2024-05-13 17:40:26.628000-06:00,1715643626628,1715643626628,{},43.0
2024-05-13 17:40:25.562000-06:00,1715643625562,1715643625562,{},44.0
2024-05-13 17:40:24.525000-06:00,1715643624525,1715643624525,{},43.0
2024-05-13 17:40:23.544000-06:00,1715643623544,1715643623544,{},43.0
2024-05-13 17:40:22.474000-06:00,1715643622474,1715643622474,{},43.0
2024-05-13 17:40:21.449000-06:00,1715643621449,1715643621449,{},43.0
2024-05-13 17:40:20.428000-06:00,1715643620428,1715643620428,{},43.0
2024-05-13 17:40:19.356000-06:00,1715643619356,1715643619356,{},43.0
2024-05-13 17:40:18.338000-06:00,1715643618338,1715643618338,{},44.0
2024-05-13 17:40:17.325000-06:00,1715643617325,1715643617325,{},43.0
2024-05-13 17:40:16.266000-06:00,1715643616266,1715643616266,{},43.0
2024-05-13 17:40:15.230000-06:00,1715643615230,1715643615230,{},43.0
2024-05-13 17:40:14.189000-06:00,1715643614189,1715643614189,{},43.0
2024-05-13 17:40:13.151000-06:00,1715643613151,1715643613151,{},44.0
2024-05-13 17:40:11.978000-06:00,1715643611978,1715643611978,{},43.0
2024-05-13 17:40:11.098000-06:00,1715643611098,1715643611098,{},43.0
2024-05-13 17:40:10.074000-06:00,1715643610074,1715643610074,{},43.0
2024-05-13 17:40:09.008000-06:00,1715643609008,1715643609008,{},43.0
2024-05-13 17:40:07.995000-06:00,1715643607995,1715643607995,{},43.0
2024-05-13 17:40:07.027000-06:00,1715643607027,1715643607027,{},43.0
2024-05-13 17:40:05.921000-06:00,1715643605921,1715643605921,{},43.0
2024-05-13 17:40:04.870000-06:00,1715643604870,1715643604870,{},44.0
2024-05-13 17:40:03.844000-06:00,1715643603844,1715643603844,{},43.0
2024-05-13 17:40:02.786000-06:00,1715643602786,1715643602786,{},43.0
2024-05-13 17:40:01.766000-06:00,1715643601766,1715643601766,{},43.0
2024-05-13 17:40:00.699000-06:00,1715643600699,1715643600699,{},43.0
2024-05-13 17:39:59.693000-06:00,1715643599693,1715643599693,{},43.0
2024-05-13 17:39:58.663000-06:00,1715643598663,1715643598663,{},43.0
2024-05-13 17:39:57.481000-06:00,1715643597481,1715643597481,{},43.0
2024-05-13 17:39:56.567000-06:00,1715643596567,1715643596567,{},43.0
2024-05-13 17:39:55.540000-06:00,1715643595540,1715643595540,{},43.0
2024-05-13 17:39:54.489000-06:00,1715643594489,1715643594489,{},43.0
2024-05-13 17:39:53.450000-06:00,1715643593450,1715643593450,{},43.0
2024-05-13 17:39:52.408000-06:00,1715643592408,1715643592408,{},43.0
2024-05-13 17:39:51.379000-06:00,1715643591379,1715643591379,{},43.0
2024-05-13 17:39:50.377000-06:00,1715643590377,1715643590377,{},43.0
2024-05-13 17:39:49.185000-06:00,1715643589185,1715643589185,{},43.0
2024-05-13 17:39:48.270000-06:00,1715643588270,1715643588270,{},43.0
2024-05-13 17:39:47.238000-06:00,1715643587238,1715643587238,{},43.0
2024-05-13 17:39:46.065000-06:00,1715643586065,1715643586065,{},43.0
2024-05-13 17:39:45.162000-06:00,1715643585162,1715643585162,{},43.0
2024-05-13 17:39:44.147000-06:00,1715643584147,1715643584147,{},43.0
2024-05-13 17:39:43.111000-06:00,1715643583111,1715643583111,{},43.0
2024-05-13 17:39:42.059000-06:00,1715643582059,1715643582059,{},43.0
2024-05-13 17:39:41.025000-06:00,1715643581025,1715643581025,{},43.0
2024-05-13 17:39:39.862000-06:00,1715643579862,1715643579862,{},43.0
2024-05-13 17:39:38.824000-06:00,1715643578824,1715643578824,{},42.0
2024-05-13 17:39:37.931000-06:00,1715643577931,1715643577931,{},43.0
2024-05-13 17:39:36.895000-06:00,1715643576895,1715643576895,{},43.0
2024-05-13 17:39:35.710000-06:00,1715643575710,1715643575710,{},43.0
2024-05-13 17:39:34.671000-06:00,1715643574671,1715643574671,{},43.0
2024-05-13 17:39:33.792000-06:00,1715643573792,1715643573792,{},44.0
2024-05-13 17:39:32.745000-06:00,1715643572745,1715643572745,{},43.0
2024-05-13 17:39:31.698000-06:00,1715643571698,1715643571698,{},43.0
2024-05-13 17:39:30.698000-06:00,1715643570698,1715643570698,{},43.0
2024-05-13 17:39:29.619000-06:00,1715643569619,1715643569619,{},43.0
2024-05-13 17:39:28.473000-06:00,1715643568473,1715643568473,{},43.0
2024-05-13 17:39:27.548000-06:00,1715643567548,1715643567548,{},43.0
2024-05-13 17:39:26.529000-06:00,1715643566529,1715643566529,{},43.0
2024-05-13 17:39:25.502000-06:00,1715643565502,1715643565502,{},43.0
2024-05-13 17:39:24.447000-06:00,1715643564447,1715643564447,{},43.0
2024-05-13 17:39:23.409000-06:00,1715643563409,1715643563409,{},43.0
2024-05-13 17:39:22.367000-06:00,1715643562367,1715643562367,{},43.0
2024-05-13 17:39:21.199000-06:00,1715643561199,1715643561199,{},43.0
2024-05-13 17:39:20.305000-06:00,1715643560305,1715643560305,{},43.0
2024-05-13 17:39:19.270000-06:00,1715643559270,1715643559270,{},43.0
2024-05-13 17:39:18.224000-06:00,1715643558224,1715643558224,{},43.0
2024-05-13 17:39:17.216000-06:00,1715643557216,1715643557216,{},43.0
2024-05-13 17:39:16.233000-06:00,1715643556233,1715643556233,{},43.0
2024-05-13 17:39:15.110000-06:00,1715643555110,1715643555110,{},43.0
2024-05-13 17:39:14.102000-06:00,1715643554102,1715643554102,{},43.0
2024-05-13 17:39:13.051000-06:00,1715643553051,1715643553051,{},43.0
2024-05-13 17:39:12.021000-06:00,1715643552021,1715643552021,{},43.0
2024-05-13 17:39:10.978000-06:00,1715643550978,1715643550978,{},43.0
2024-05-13 17:39:09.933000-06:00,1715643549933,1715643549933,{},43.0
2024-05-13 17:39:08.768000-06:00,1715643548768,1715643548768,{},43.0
2024-05-13 17:39:07.868000-06:00,1715643547868,1715643547868,{},43.0
2024-05-13 17:39:06.832000-06:00,1715643546832,1715643546832,{},43.0
2024-05-13 17:39:05.822000-06:00,1715643545822,1715643545822,{},43.0
2024-05-13 17:39:04.773000-06:00,1715643544773,1715643544773,{},43.0
2024-05-13 17:39:03.701000-06:00,1715643543701,1715643543701,{},43.0
2024-05-13 17:39:02.731000-06:00,1715643542731,1715643542731,{},43.0
2024-05-13 17:39:01.689000-06:00,1715643541689,1715643541689,{},43.0
2024-05-13 17:39:00.619000-06:00,1715643540619,1715643540619,{},43.0
2024-05-13 17:38:59.582000-06:00,1715643539582,1715643539582,{},43.0
2024-05-13 17:38:58.522000-06:00,1715643538522,1715643538522,{},43.0
2024-05-13 17:38:57.506000-06:00,1715643537506,1715643537506,{},43.0
2024-05-13 17:38:56.454000-06:00,1715643536454,1715643536454,{},42.0
2024-05-13 17:38:55.451000-06:00,1715643535451,1715643535451,{},43.0
2024-05-13 17:38:54.374000-06:00,1715643534374,1715643534374,{},43.0
2024-05-13 17:38:53.244000-06:00,1715643533244,1715643533244,{},43.0
2024-05-13 17:38:52.397000-06:00,1715643532397,1715643532397,{},43.0
2024-05-13 17:38:51.392000-06:00,1715643531392,1715643531392,{},43.0
2024-05-13 17:38:50.359000-06:00,1715643530359,1715643530359,{},43.0
2024-05-13 17:38:49.391000-06:00,1715643529391,1715643529391,{},43.0
2024-05-13 17:38:48.261000-06:00,1715643528261,1715643528261,{},43.0
2024-05-13 17:38:47.230000-06:00,1715643527230,1715643527230,{},43.0
2024-05-13 17:38:46.392000-06:00,1715643526392,1715643526392,{},43.0
2024-05-13 17:38:46.090000-06:00,1715643526090,1715643526090,{},43.0
2024-05-13 17:38:44.063000-06:00,1715643524063,1715643524063,{},43.0
2024-05-13 17:38:42.996000-06:00,1715643522996,1715643522996,{},43.0
2024-05-13 17:38:41.972000-06:00,1715643521972,1715643521972,{},43.0
2024-05-13 17:38:40.947000-06:00,1715643520947,1715643520947,{},43.0
2024-05-13 17:38:39.740000-06:00,1715643519740,1715643519740,{},43.0
2024-05-13 17:38:38.858000-06:00,1715643518858,1715643518858,{},43.0
2024-05-13 17:38:37.808000-06:00,1715643517808,1715643517808,{},43.0
2024-05-13 17:38:36.781000-06:00,1715643516781,1715643516781,{},43.0
2024-05-13 17:38:35.743000-06:00,1715643515743,1715643515743,{},42.0
2024-05-13 17:38:34.687000-06:00,1715643514687,1715643514687,{},42.0
2024-05-13 17:38:33.697000-06:00,1715643513697,1715643513697,{},43.0
2024-05-13 17:38:32.529000-06:00,1715643512529,1715643512529,{},43.0
2024-05-13 17:38:31.590000-06:00,1715643511590,1715643511590,{},42.0
2024-05-13 17:38:30.549000-06:00,1715643510549,1715643510549,{},43.0
2024-05-13 17:38:29.539000-06:00,1715643509539,1715643509539,{},43.0
2024-05-13 17:38:28.502000-06:00,1715643508502,1715643508502,{},43.0
2024-05-13 17:38:27.445000-06:00,1715643507445,1715643507445,{},43.0
2024-05-13 17:38:26.273000-06:00,1715643506273,1715643506273,{},43.0
2024-05-13 17:38:25.381000-06:00,1715643505381,1715643505381,{},43.0
2024-05-13 17:38:24.339000-06:00,1715643504339,1715643504339,{},43.0
2024-05-13 17:38:23.327000-06:00,1715643503327,1715643503327,{},43.0
2024-05-13 17:38:22.281000-06:00,1715643502281,1715643502281,{},43.0
2024-05-13 17:38:21.232000-06:00,1715643501232,1715643501232,{},43.0
2024-05-13 17:38:20.211000-06:00,1715643500211,1715643500211,{},43.0
2024-05-13 17:38:19.027000-06:00,1715643499027,1715643499027,{},42.0
2024-05-13 17:38:18.138000-06:00,1715643498138,1715643498138,{},43.0
2024-05-13 17:38:17.124000-06:00,1715643497124,1715643497124,{},43.0
2024-05-13 17:38:16.050000-06:00,1715643496050,1715643496050,{},43.0
2024-05-13 17:38:15.014000-06:00,1715643495014,1715643495014,{},43.0
2024-05-13 17:38:13.838000-06:00,1715643493838,1715643493838,{},43.0
2024-05-13 17:38:12.823000-06:00,1715643492823,1715643492823,{},43.0
2024-05-13 17:38:11.907000-06:00,1715643491907,1715643491907,{},43.0
2024-05-13 17:38:10.899000-06:00,1715643490899,1715643490899,{},43.0
2024-05-13 17:38:09.828000-06:00,1715643489828,1715643489828,{},43.0
2024-05-13 17:38:08.814000-06:00,1715643488814,1715643488814,{},43.0
2024-05-13 17:38:07.632000-06:00,1715643487632,1715643487632,{},43.0
2024-05-13 17:38:06.717000-06:00,1715643486717,1715643486717,{},43.0
2024-05-13 17:38:05.702000-06:00,1715643485702,1715643485702,{},43.0
2024-05-13 17:38:04.507000-06:00,1715643484507,1715643484507,{},43.0
2024-05-13 17:38:03.622000-06:00,1715643483622,1715643483622,{},43.0
2024-05-13 17:38:02.738000-06:00,1715643482738,1715643482738,{},43.0
2024-05-13 17:38:01.826000-06:00,1715643481826,1715643481826,{},42.0
2024-05-13 17:38:00.589000-06:00,1715643480589,1715643480589,{},43.0
2024-05-13 17:37:59.818000-06:00,1715643479818,1715643479818,{},43.0
2024-05-13 17:37:58.459000-06:00,1715643478459,1715643478459,{},42.0
2024-05-13 17:37:57.438000-06:00,1715643477438,1715643477438,{},42.0
2024-05-13 17:37:56.236000-06:00,1715643476236,1715643476236,{},42.0
2024-05-13 17:37:55.365000-06:00,1715643475365,1715643475365,{},43.0
2024-05-13 17:37:54.295000-06:00,1715643474295,1715643474295,{},43.0
2024-05-13 17:37:53.123000-06:00,1715643473123,1715643473123,{},43.0
2024-05-13 17:37:52.233000-06:00,1715643472233,1715643472233,{},43.0
2024-05-13 17:37:51.195000-06:00,1715643471195,1715643471195,{},43.0
2024-05-13 17:37:50.035000-06:00,1715643470035,1715643470035,{},42.0
2024-05-13 17:37:49.129000-06:00,1715643469129,1715643469129,{},43.0
2024-05-13 17:37:48.075000-06:00,1715643468075,1715643468075,{},43.0
2024-05-13 17:37:47.033000-06:00,1715643467033,1715643467033,{},43.0
2024-05-13 17:37:46.010000-06:00,1715643466010,1715643466010,{},43.0
2024-05-13 17:37:44.950000-06:00,1715643464950,1715643464950,{},43.0
2024-05-13 17:37:43.921000-06:00,1715643463921,1715643463921,{},43.0
2024-05-13 17:37:42.761000-06:00,1715643462761,1715643462761,{},43.0
2024-05-13 17:37:41.849000-06:00,1715643461849,1715643461849,{},43.0
2024-05-13 17:37:40.821000-06:00,1715643460821,1715643460821,{},43.0
2024-05-13 17:37:39.647000-06:00,1715643459647,1715643459647,{},43.0
2024-05-13 17:37:38.620000-06:00,1715643458620,1715643458620,{},42.0
2024-05-13 17:37:37.584000-06:00,1715643457584,1715643457584,{},42.0
2024-05-13 17:37:36.680000-06:00,1715643456680,1715643456680,{},43.0
2024-05-13 17:37:35.505000-06:00,1715643455505,1715643455505,{},42.0
2024-05-13 17:37:34.466000-06:00,1715643454466,1715643454466,{},43.0
2024-05-13 17:37:33.539000-06:00,1715643453539,1715643453539,{},42.0
2024-05-13 17:37:32.501000-06:00,1715643452501,1715643452501,{},42.0
2024-05-13 17:37:31.492000-06:00,1715643451492,1715643451492,{},42.0
2024-05-13 17:37:30.460000-06:00,1715643450460,1715643450460,{},42.0
2024-05-13 17:37:29.393000-06:00,1715643449393,1715643449393,{},42.0
2024-05-13 17:37:28.367000-06:00,1715643448367,1715643448367,{},42.0
2024-05-13 17:37:27.322000-06:00,1715643447322,1715643447322,{},43.0
2024-05-13 17:37:26.292000-06:00,1715643446292,1715643446292,{},43.0
2024-05-13 17:37:25.268000-06:00,1715643445268,1715643445268,{},43.0
2024-05-13 17:37:24.286000-06:00,1715643444286,1715643444286,{},42.0
2024-05-13 17:37:23.198000-06:00,1715643443198,1715643443198,{},42.0
2024-05-13 17:37:22.153000-06:00,1715643442153,1715643442153,{},43.0
2024-05-13 17:37:21.156000-06:00,1715643441156,1715643441156,{},42.0
2024-05-13 17:37:20.091000-06:00,1715643440091,1715643440091,{},42.0
2024-05-13 17:37:18.920000-06:00,1715643438920,1715643438920,{},43.0
2024-05-13 17:37:17.877000-06:00,1715643437877,1715643437877,{},42.0
2024-05-13 17:37:16.967000-06:00,1715643436967,1715643436967,{},43.0
2024-05-13 17:37:15.974000-06:00,1715643435974,1715643435974,{},43.0
2024-05-13 17:37:14.936000-06:00,1715643434936,1715643434936,{},43.0
2024-05-13 17:37:13.867000-06:00,1715643433867,1715643433867,{},43.0
2024-05-13 17:37:12.841000-06:00,1715643432841,1715643432841,{},43.0
2024-05-13 17:37:11.835000-06:00,1715643431835,1715643431835,{},42.0
2024-05-13 17:37:10.763000-06:00,1715643430763,1715643430763,{},42.0
2024-05-13 17:37:09.728000-06:00,1715643429728,1715643429728,{},43.0
2024-05-13 17:37:08.740000-06:00,1715643428740,1715643428740,{},43.0
2024-05-13 17:37:07.655000-06:00,1715643427655,1715643427655,{},42.0
2024-05-13 17:37:06.624000-06:00,1715643426624,1715643426624,{},42.0
2024-05-13 17:37:05.586000-06:00,1715643425586,1715643425586,{},42.0
2024-05-13 17:37:04.563000-06:00,1715643424563,1715643424563,{},43.0
2024-05-13 17:37:03.496000-06:00,1715643423496,1715643423496,{},43.0
2024-05-13 17:37:02.501000-06:00,1715643422501,1715643422501,{},43.0
2024-05-13 17:37:01.321000-06:00,1715643421321,1715643421321,{},42.0
2024-05-13 17:37:00.412000-06:00,1715643420412,1715643420412,{},43.0
2024-05-13 17:36:59.358000-06:00,1715643419358,1715643419358,{},43.0
2024-05-13 17:36:58.354000-06:00,1715643418354,1715643418354,{},42.0
2024-05-13 17:36:57.279000-06:00,1715643417279,1715643417279,{},43.0
2024-05-13 17:36:56.122000-06:00,1715643416122,1715643416122,{},42.0
2024-05-13 17:36:55.205000-06:00,1715643415205,1715643415205,{},42.0
2024-05-13 17:36:54.164000-06:00,1715643414164,1715643414164,{},43.0
2024-05-13 17:36:53.151000-06:00,1715643413151,1715643413151,{},43.0
2024-05-13 17:36:52.158000-06:00,1715643412158,1715643412158,{},42.0
2024-05-13 17:36:51.089000-06:00,1715643411089,1715643411089,{},43.0
2024-05-13 17:36:50.033000-06:00,1715643410033,1715643410033,{},43.0
2024-05-13 17:36:48.987000-06:00,1715643408987,1715643408987,{},42.0
2024-05-13 17:36:47.952000-06:00,1715643407952,1715643407952,{},43.0
2024-05-13 17:36:46.925000-06:00,1715643406925,1715643406925,{},43.0
2024-05-13 17:36:45.896000-06:00,1715643405896,1715643405896,{},43.0
2024-05-13 17:36:44.855000-06:00,1715643404855,1715643404855,{},42.0
2024-05-13 17:36:43.812000-06:00,1715643403812,1715643403812,{},42.0
2024-05-13 17:36:42.780000-06:00,1715643402780,1715643402780,{},42.0
2024-05-13 17:36:41.619000-06:00,1715643401619,1715643401619,{},42.0
2024-05-13 17:36:40.721000-06:00,1715643400721,1715643400721,{},42.0
2024-05-13 17:36:39.676000-06:00,1715643399676,1715643399676,{},43.0
2024-05-13 17:36:38.617000-06:00,1715643398617,1715643398617,{},42.0
2024-05-13 17:36:37.605000-06:00,1715643397605,1715643397605,{},43.0
2024-05-13 17:36:36.566000-06:00,1715643396566,1715643396566,{},42.0
2024-05-13 17:36:35.520000-06:00,1715643395520,1715643395520,{},42.0
2024-05-13 17:36:34.496000-06:00,1715643394496,1715643394496,{},42.0
